bohrs, E_s, E_t, SOC_Real, SOC_Imag
1.0000000000000000, 0.64327831269239522E-1, 0.38940039153570244, 0.50000000000000001E-3, 0.10000000000000000E-2
1.1000000000000001, 0.63491085639377873E-1, 0.37978606161248424, 0.50000000000000001E-3, 0.10000000000000000E-2
1.2000000000000002, 0.62683119527153608E-1, 0.37040911034085894, 0.50000000000000001E-3, 0.10000000000000000E-2
1.3000000000000003, 0.61902943073037293E-1, 0.36126367682103605, 0.50000000000000001E-3, 0.10000000000000000E-2
1.4000000000000004, 0.61149600463305961E-1, 0.35234404485935666, 0.50000000000000001E-3, 0.10000000000000000E-2
1.5000000000000004, 0.60422168759051771E-1, 0.34364463939548606, 0.50000000000000001E-3, 0.10000000000000000E-2
1.6000000000000005, 0.59719756765466453E-1, 0.33516002301781961, 0.50000000000000001E-3, 0.10000000000000000E-2
1.7000000000000006, 0.59041503940016199E-1, 0.32688489256492359, 0.50000000000000001E-3, 0.10000000000000000E-2
1.8000000000000007, 0.58386579338169431E-1, 0.31881407581088661, 0.50000000000000001E-3, 0.10000000000000000E-2
1.9000000000000008, 0.57754180595385868E-1, 0.31094252823250995, 0.50000000000000001E-3, 0.10000000000000000E-2
2.0000000000000009, 0.57143532944119578E-1, 0.30326532985631666, 0.50000000000000001E-3, 0.10000000000000000E-2
2.1000000000000010, 0.56553888264631889E-1, 0.29577768218340744, 0.50000000000000001E-3, 0.10000000000000000E-2
2.2000000000000011, 0.55984524168451122E-1, 0.28847490519024327, 0.50000000000000001E-3, 0.10000000000000000E-2
2.3000000000000012, 0.55434743113356374E-1, 0.28135243440347779, 0.50000000000000001E-3, 0.10000000000000000E-2
2.4000000000000012, 0.54903871548801088E-1, 0.27440581804701314, 0.50000000000000001E-3, 0.10000000000000000E-2
2.5000000000000013, 0.54391259090729380E-1, 0.26763071425949503, 0.50000000000000001E-3, 0.10000000000000000E-2
2.6000000000000014, 0.53896277724774226E-1, 0.26102288838050791, 0.50000000000000001E-3, 0.10000000000000000E-2
2.7000000000000015, 0.53418321036861366E-1, 0.25457821030377448, 0.50000000000000001E-3, 0.10000000000000000E-2
2.8000000000000016, 0.52956803470276183E-1, 0.24829265189570465, 0.50000000000000001E-3, 0.10000000000000000E-2
2.9000000000000017, 0.52511159608283509E-1, 0.24216228447768112, 0.50000000000000001E-3, 0.10000000000000000E-2
3.0000000000000018, 0.52080843481421453E-1, 0.23618327637050726, 0.50000000000000001E-3, 0.10000000000000000E-2
3.1000000000000019, 0.51665327898620467E-1, 0.23035189049948279, 0.50000000000000001E-3, 0.10000000000000000E-2
3.2000000000000020, 0.51264103801328426E-1, 0.22466448205861070, 0.50000000000000001E-3, 0.10000000000000000E-2
3.3000000000000020, 0.50876679639850167E-1, 0.21911749623247451, 0.50000000000000001E-3, 0.10000000000000000E-2
3.4000000000000021, 0.50502580771137721E-1, 0.21370746597436321, 0.50000000000000001E-3, 0.10000000000000000E-2
3.5000000000000022, 0.50141348877293150E-1, 0.20843100983925408, 0.50000000000000001E-3, 0.10000000000000000E-2
3.6000000000000023, 0.49792541404071855E-1, 0.20328482987029944, 0.50000000000000001E-3, 0.10000000000000000E-2
3.7000000000000024, 0.49455731018698261E-1, 0.19826570953749631, 0.50000000000000001E-3, 0.10000000000000000E-2
3.8000000000000025, 0.49130505086329719E-1, 0.19337051172725048, 0.50000000000000001E-3, 0.10000000000000000E-2
3.9000000000000026, 0.48816465164527229E-1, 0.18859617678157833, 0.50000000000000001E-3, 0.10000000000000000E-2
4.0000000000000027, 0.48513226515113653E-1, 0.18393972058572103, 0.50000000000000001E-3, 0.10000000000000000E-2
4.1000000000000023, 0.48220417632821269E-1, 0.17939823270297570, 0.50000000000000001E-3, 0.10000000000000000E-2
4.2000000000000020, 0.47937679790151427E-1, 0.17496887455557758, 0.50000000000000001E-3, 0.10000000000000000E-2
4.3000000000000016, 0.47664666597888442E-1, 0.17064887765049677, 0.50000000000000001E-3, 0.10000000000000000E-2
4.4000000000000012, 0.47401043580729538E-1, 0.16643554184903972, 0.50000000000000001E-3, 0.10000000000000000E-2
4.5000000000000009, 0.47146487767510736E-1, 0.16232623367917484, 0.50000000000000001E-3, 0.10000000000000000E-2
4.6000000000000005, 0.46900687295526808E-1, 0.15831838468952658, 0.50000000000000001E-3, 0.10000000000000000E-2
4.7000000000000002, 0.46663341028460467E-1, 0.15440948984400993, 0.50000000000000001E-3, 0.10000000000000000E-2
4.7999999999999998, 0.46434158187452688E-1, 0.15059710595610107, 0.50000000000000001E-3, 0.10000000000000000E-2
4.8999999999999995, 0.46212857994862286E-1, 0.14687885016176644, 0.50000000000000001E-3, 0.10000000000000000E-2
4.9999999999999991, 0.45999169330278145E-1, 0.14325239843009507, 0.50000000000000001E-3, 0.10000000000000000E-2
5.0999999999999988, 0.45792830398362856E-1, 0.13971548411070370, 0.50000000000000001E-3, 0.10000000000000000E-2
5.1999999999999984, 0.45593588408120653E-1, 0.13626589651700635, 0.50000000000000001E-3, 0.10000000000000000E-2
5.2999999999999980, 0.45401199263196843E-1, 0.13290147954446335, 0.50000000000000001E-3, 0.10000000000000000E-2
5.3999999999999977, 0.45215427262829247E-1, 0.12962013032294584, 0.50000000000000001E-3, 0.10000000000000000E-2
5.4999999999999973, 0.45036044813085298E-1, 0.12641979790237332, 0.50000000000000001E-3, 0.10000000000000000E-2
5.5999999999999970, 0.44862832148030989E-1, 0.12329848197080333, 0.50000000000000001E-3, 0.10000000000000000E-2
5.6999999999999966, 0.44695577060490141E-1, 0.12025423160417117, 0.50000000000000001E-3, 0.10000000000000000E-2
5.7999999999999963, 0.44534074642064062E-1, 0.11728514404689894, 0.50000000000000001E-3, 0.10000000000000000E-2
5.8999999999999959, 0.44378127032093144E-1, 0.11438936352261134, 0.50000000000000001E-3, 0.10000000000000000E-2
5.9999999999999956, 0.44227543175252806E-1, 0.11156508007421503, 0.50000000000000001E-3, 0.10000000000000000E-2
6.0999999999999952, 0.44082138587486823E-1, 0.10881052843261657, 0.50000000000000001E-3, 0.10000000000000000E-2
6.1999999999999948, 0.43941735129991284E-1, 0.10612398691337166, 0.50000000000000001E-3, 0.10000000000000000E-2
6.2999999999999945, 0.43806160790972312E-1, 0.10350377634057646, 0.50000000000000001E-3, 0.10000000000000000E-2
6.3999999999999941, 0.43675249474910048E-1, 0.10094825899732786, 0.50000000000000001E-3, 0.10000000000000000E-2
6.4999999999999938, 0.43548840799070919E-1, 0.98455837602097182E-1, 0.50000000000000001E-3, 0.10000000000000000E-2
6.5999999999999934, 0.43426779897018708E-1, 0.96024954310377220E-1, 0.50000000000000001E-3, 0.10000000000000000E-2
6.6999999999999931, 0.43308917228883810E-1, 0.93654089740978677E-1, 0.50000000000000001E-3, 0.10000000000000000E-2
6.7999999999999927, 0.43195108398158190E-1, 0.91341762026367485E-1, 0.50000000000000001E-3, 0.10000000000000000E-2
6.8999999999999924, 0.43085213974791585E-1, 0.89086525886449386E-1, 0.50000000000000001E-3, 0.10000000000000000E-2
6.9999999999999920, 0.42979099324372286E-1, 0.86886971725222736E-1, 0.50000000000000001E-3, 0.10000000000000000E-2
7.0999999999999917, 0.42876634443183140E-1, 0.84741724749735223E-1, 0.50000000000000001E-3, 0.10000000000000000E-2
7.1999999999999913, 0.42777693798930712E-1, 0.82649444110793446E-1, 0.50000000000000001E-3, 0.10000000000000000E-2
7.2999999999999909, 0.42682156176952549E-1, 0.80608822064888563E-1, 0.50000000000000001E-3, 0.10000000000000000E-2
7.3999999999999906, 0.42589904531714066E-1, 0.78618583156813998E-1, 0.50000000000000001E-3, 0.10000000000000000E-2
7.4999999999999902, 0.42500825843413123E-1, 0.76677483422464415E-1, 0.50000000000000001E-3, 0.10000000000000000E-2
7.5999999999999899, 0.42414810979516611E-1, 0.74784309611317712E-1, 0.50000000000000001E-3, 0.10000000000000000E-2
7.6999999999999895, 0.42331754561059476E-1, 0.72937878428113875E-1, 0.50000000000000001E-3, 0.10000000000000000E-2
7.7999999999999892, 0.42251554833542315E-1, 0.71137035793256975E-1, 0.50000000000000001E-3, 0.10000000000000000E-2
7.8999999999999888, 0.42174113542269361E-1, 0.69380656121477827E-1, 0.50000000000000001E-3, 0.10000000000000000E-2
7.9999999999999885, 0.42099335811974219E-1, 0.67667641618306545E-1, 0.50000000000000001E-3, 0.10000000000000000E-2
8.0999999999999890, 0.42027130030585787E-1, 0.65996921593915292E-1, 0.50000000000000001E-3, 0.10000000000000000E-2
8.1999999999999886, 0.41957407736991997E-1, 0.64367451793902297E-1, 0.50000000000000001E-3, 0.10000000000000000E-2
8.2999999999999883, 0.41890083512663941E-1, 0.62778213746598796E-1, 0.50000000000000001E-3, 0.10000000000000000E-2
8.3999999999999879, 0.41825074877007429E-1, 0.61228214126491140E-1, 0.50000000000000001E-3, 0.10000000000000000E-2
8.4999999999999876, 0.41762302186313986E-1, 0.59716484133359997E-1, 0.50000000000000001E-3, 0.10000000000000000E-2
8.5999999999999872, 0.41701688536187338E-1, 0.58242078886748663E-1, 0.49275000000000176E-3, 0.98550000000000352E-3
8.6999999999999869, 0.41643159667325902E-1, 0.56804076835382057E-1, 0.47200000000000356E-3, 0.94400000000000712E-3
8.7999999999999865, 0.41586643874545873E-1, 0.55401579181167129E-1, 0.43925000000000512E-3, 0.87850000000001024E-3
8.8999999999999861, 0.41532071918933385E-1, 0.54033709317414823E-1, 0.39600000000000664E-3, 0.79200000000001329E-3
8.9999999999999858, 0.41479376943018197E-1, 0.52699612280932354E-1, 0.34375000000000800E-3, 0.68750000000001601E-3
9.0999999999999854, 0.41428494388864937E-1, 0.51398454217643379E-1, 0.28400000000000918E-3, 0.56800000000001836E-3
9.1999999999999851, 0.41379361918981526E-1, 0.50129421861402054E-1, 0.21825000000001018E-3, 0.43650000000002037E-3
9.2999999999999847, 0.41331919339947988E-1, 0.48891722025675217E-1, 0.14800000000001102E-3, 0.29600000000002205E-3
9.3999999999999844, 0.41286108528671983E-1, 0.47684581107774994E-1, 0.74750000000011615E-4, 0.14950000000002323E-3
9.4999999999999840, 0.41241873361180716E-1, 0.46507244605331927E-1, 0.11990408665951691E-16, 0.23980817331903381E-16
9.5999999999999837, 0.41199159643862088E-1, 0.45358976644706436E-1, -0.74749999999987871E-4, -0.14949999999997574E-3
9.6999999999999833, 0.41157915047070726E-1, 0.44239059521043837E-1, -0.14799999999998798E-3, -0.29599999999997597E-3
9.7999999999999829, 0.41118089041017630E-1, 0.43146793249685442E-1, -0.21824999999998836E-3, -0.43649999999997673E-3
9.8999999999999826, 0.41079632833864850E-1, 0.42081495128655368E-1, -0.28399999999998907E-3, -0.56799999999997814E-3
9.9999999999999822, 0.41042499311949407E-1, 0.41042499311949580E-1, -0.34374999999999001E-3, -0.68749999999998001E-3
10.099999999999982, 0.41006642982063135E-1, 0.40029156393360452E-1, -0.39599999999999130E-3, -0.79199999999998261E-3
10.199999999999982, 0.40972019915717833E-1, 0.39040833000576758E-1, -0.43924999999999292E-3, -0.87849999999998585E-3
10.299999999999981, 0.40938587695327364E-1, 0.38076911399305344E-1, -0.47199999999999488E-3, -0.94399999999998977E-3
10.399999999999981, 0.40906305362240804E-1, 0.37136789107167119E-1, -0.49274999999999720E-3, -0.98549999999999441E-3
10.499999999999980, 0.40875133366562996E-1, 0.36219878517125909E-1, -0.50000000000000001E-3, -0.10000000000000000E-2
10.599999999999980, 0.40845033518700946E-1, 0.35325606530214972E-1, -0.50000000000000001E-3, -0.10000000000000000E-2
10.699999999999980, 0.40815968942576823E-1, 0.34453414197331458E-1, -0.50000000000000001E-3, -0.10000000000000000E-2
10.799999999999979, 0.40787904030450142E-1, 0.33602756369875059E-1, -0.50000000000000001E-3, -0.10000000000000000E-2
10.899999999999979, 0.40760804399293825E-1, 0.32773101359012340E-1, -0.50000000000000001E-3, -0.10000000000000000E-2
10.999999999999979, 0.40734636848670701E-1, 0.31963930603353959E-1, -0.50000000000000001E-3, -0.10000000000000000E-2
11.099999999999978, 0.40709369320058822E-1, 0.31174738344836882E-1, -0.50000000000000001E-3, -0.10000000000000000E-2
11.199999999999978, 0.40684970857575747E-1, 0.30405031312609149E-1, -0.50000000000000001E-3, -0.10000000000000000E-2
11.299999999999978, 0.40661411570053728E-1, 0.29654328414719534E-1, -0.50000000000000001E-3, -0.10000000000000000E-2
11.399999999999977, 0.40638662594419304E-1, 0.28922160437419395E-1, -0.50000000000000001E-3, -0.10000000000000000E-2
11.499999999999977, 0.40616696060332386E-1, 0.28208069751888838E-1, -0.50000000000000001E-3, -0.10000000000000000E-2
11.599999999999977, 0.40595485056041658E-1, 0.27511610028203775E-1, -0.50000000000000001E-3, -0.10000000000000000E-2
11.699999999999976, 0.40575003595414265E-1, 0.26832345956365220E-1, -0.50000000000000001E-3, -0.10000000000000000E-2
11.799999999999976, 0.40555226586099585E-1, 0.26169852974216354E-1, -0.50000000000000001E-3, -0.10000000000000000E-2
11.899999999999975, 0.40536129798787957E-1, 0.25523717002077353E-1, -0.50000000000000001E-3, -0.10000000000000000E-2
11.999999999999975, 0.40517689837526731E-1, 0.24893534183932125E-1, -0.50000000000000001E-3, -0.10000000000000000E-2
12.099999999999975, 0.40499884111057316E-1, 0.24278910635005136E-1, -0.50000000000000001E-3, -0.10000000000000000E-2
12.199999999999974, 0.40482690805138041E-1, 0.23679462195570614E-1, -0.50000000000000001E-3, -0.10000000000000000E-2
12.299999999999974, 0.40466088855819017E-1, 0.23094814190840206E-1, -0.50000000000000001E-3, -0.10000000000000000E-2
12.399999999999974, 0.40450057923636137E-1, 0.22524601196779050E-1, -0.50000000000000001E-3, -0.10000000000000000E-2
12.499999999999973, 0.40434578368692686E-1, 0.21968466811703856E-1, -0.50000000000000001E-3, -0.10000000000000000E-2
12.599999999999973, 0.40419631226598036E-1, 0.21426063433520236E-1, -0.50000000000000001E-3, -0.10000000000000000E-2
12.699999999999973, 0.40405198185233873E-1, 0.20897052042460097E-1, -0.50000000000000001E-3, -0.10000000000000000E-2
12.799999999999972, 0.40391261562319564E-1, 0.20381101989183248E-1, -0.50000000000000001E-3, -0.10000000000000000E-2
12.899999999999972, 0.40377804283749166E-1, 0.19877890788110791E-1, -0.50000000000000001E-3, -0.10000000000000000E-2
12.999999999999972, 0.40364809862673504E-1, 0.19387103915861143E-1, -0.50000000000000001E-3, -0.10000000000000000E-2
13.099999999999971, 0.40352262379301715E-1, 0.18908434614662677E-1, -0.50000000000000001E-3, -0.10000000000000000E-2
13.199999999999971, 0.40340146461397518E-1, 0.18441583700620136E-1, -0.50000000000000001E-3, -0.10000000000000000E-2
13.299999999999971, 0.40328447265446286E-1, 0.17986259376714962E-1, -0.50000000000000001E-3, -0.10000000000000000E-2
13.399999999999970, 0.40317150458469918E-1, 0.17542177050422644E-1, -0.50000000000000001E-3, -0.10000000000000000E-2
13.499999999999970, 0.40306242200467128E-1, 0.17109059155833148E-1, -0.50000000000000001E-3, -0.10000000000000000E-2
13.599999999999969, 0.40295709127457689E-1, 0.16686634980163168E-1, -0.50000000000000001E-3, -0.10000000000000000E-2
13.699999999999969, 0.40285538335109942E-1, 0.16274640494551840E-1, -0.50000000000000001E-3, -0.10000000000000000E-2
13.799999999999969, 0.40275717362931333E-1, 0.15872818189034094E-1, -0.50000000000000001E-3, -0.10000000000000000E-2
13.899999999999968, 0.40266234179002748E-1, 0.15480916911588564E-1, -0.50000000000000001E-3, -0.10000000000000000E-2
13.999999999999968, 0.40257077165237937E-1, 0.15098691711159372E-1, -0.50000000000000001E-3, -0.10000000000000000E-2
14.099999999999968, 0.40248235103149899E-1, 0.14725903684553763E-1, -0.50000000000000001E-3, -0.10000000000000000E-2
14.199999999999967, 0.40239697160106794E-1, 0.14362319827119831E-1, -0.50000000000000001E-3, -0.10000000000000000E-2
14.299999999999967, 0.40231452876060676E-1, 0.14007712887111022E-1, -0.50000000000000001E-3, -0.10000000000000000E-2
14.399999999999967, 0.40223492150732586E-1, 0.13661861223646394E-1, -0.50000000000000001E-3, -0.10000000000000000E-2
14.499999999999966, 0.40215805231238431E-1, 0.13324548668177855E-1, -0.50000000000000001E-3, -0.10000000000000000E-2
14.599999999999966, 0.40208382700140551E-1, 0.12995564389377783E-1, -0.50000000000000001E-3, -0.10000000000000000E-2
14.699999999999966, 0.40201215463910089E-1, 0.12674702761362578E-1, -0.50000000000000001E-3, -0.10000000000000000E-2
14.799999999999965, 0.40194294741786360E-1, 0.12361763235169803E-1, -0.50000000000000001E-3, -0.10000000000000000E-2
14.899999999999965, 0.40187612055019278E-1, 0.12056550213408538E-1, -0.50000000000000001E-3, -0.10000000000000000E-2
14.999999999999964, 0.40181159216481827E-1, 0.11758872928004659E-1, -0.50000000000000001E-3, -0.10000000000000000E-2
15.099999999999964, 0.40174928320639826E-1, 0.11468545320964568E-1, -0.50000000000000001E-3, -0.10000000000000000E-2
15.199999999999964, 0.40168911733866657E-1, 0.11185385928082900E-1, -0.50000000000000001E-3, -0.10000000000000000E-2
15.299999999999963, 0.40163102085091100E-1, 0.10909217765521484E-1, -0.50000000000000001E-3, -0.10000000000000000E-2
15.399999999999963, 0.40157492256766868E-1, 0.10639868219188683E-1, -0.50000000000000001E-3, -0.10000000000000000E-2
15.499999999999963, 0.40152075376152715E-1, 0.10377168936849968E-1, -0.50000000000000001E-3, -0.10000000000000000E-2
15.599999999999962, 0.40146844806892470E-1, 0.10120955722902289E-1, -0.50000000000000001E-3, -0.10000000000000000E-2
15.699999999999962, 0.40141794140884667E-1, 0.98710684357464825E-2, -0.50000000000000001E-3, -0.10000000000000000E-2
15.799999999999962, 0.40136917190431824E-1, 0.96273508876935539E-2, -0.50000000000000001E-3, -0.10000000000000000E-2
15.899999999999961, 0.40132207980659737E-1, 0.93896507473422916E-2, -0.50000000000000001E-3, -0.10000000000000000E-2
15.999999999999961, 0.40127660742197514E-1, 0.91578194443671795E-2, -0.50000000000000001E-3, -0.10000000000000000E-2
16.099999999999962, 0.40123269904109381E-1, 0.89317120766571056E-2, -0.50000000000000001E-3, -0.10000000000000000E-2
16.199999999999964, 0.40119030087069574E-1, 0.87111873197468354E-2, -0.50000000000000001E-3, -0.10000000000000000E-2
16.299999999999965, 0.40114936096771990E-1, 0.84961073384846094E-2, -0.50000000000000001E-3, -0.10000000000000000E-2
16.399999999999967, 0.40110982917566533E-1, 0.82863377008806933E-2, -0.50000000000000001E-3, -0.10000000000000000E-2
16.499999999999968, 0.40107165706314313E-1, 0.80817472940830030E-2, -0.50000000000000001E-3, -0.10000000000000000E-2
16.599999999999969, 0.40103479786454170E-1, 0.78822082424273056E-2, -0.50000000000000001E-3, -0.10000000000000000E-2
16.699999999999971, 0.40099920642273322E-1, 0.76875958275107710E-2, -0.50000000000000001E-3, -0.10000000000000000E-2
16.799999999999972, 0.40096483913375051E-1, 0.74977884102389054E-2, -0.50000000000000001E-3, -0.10000000000000000E-2
16.899999999999974, 0.40093165389336681E-1, 0.73126673547971562E-2, -0.50000000000000001E-3, -0.10000000000000000E-2
16.999999999999975, 0.40089961004551242E-1, 0.71321169544996720E-2, -0.50000000000000001E-3, -0.10000000000000000E-2
17.099999999999977, 0.40086866833246651E-1, 0.69560243594688521E-2, -0.50000000000000001E-3, -0.10000000000000000E-2
17.199999999999978, 0.40083879084676109E-1, 0.67842795061005033E-2, -0.50000000000000001E-3, -0.10000000000000000E-2
17.299999999999979, 0.40080994098473974E-1, 0.66167750482704997E-2, -0.50000000000000001E-3, -0.10000000000000000E-2
17.399999999999981, 0.40078208340171374E-1, 0.64534062902399658E-2, -0.50000000000000001E-3, -0.10000000000000000E-2
17.499999999999982, 0.40075518396865989E-1, 0.62940711212170269E-2, -0.50000000000000001E-3, -0.10000000000000000E-2
17.599999999999984, 0.40072920973040889E-1, 0.61386699515342457E-2, -0.50000000000000001E-3, -0.10000000000000000E-2
17.699999999999985, 0.40070412886527053E-1, 0.59871056504018326E-2, -0.50000000000000001E-3, -0.10000000000000000E-2
17.799999999999986, 0.40067991064604853E-1, 0.58392834851977420E-2, -0.50000000000000001E-3, -0.10000000000000000E-2
17.899999999999988, 0.40065652540239562E-1, 0.56951110622567042E-2, -0.50000000000000001E-3, -0.10000000000000000E-2
17.999999999999989, 0.40063394448446393E-1, 0.55544982691211678E-2, -0.50000000000000001E-3, -0.10000000000000000E-2
18.099999999999991, 0.40061214022780497E-1, 0.54173572182180905E-2, -0.50000000000000001E-3, -0.10000000000000000E-2
18.199999999999992, 0.40059108591947758E-1, 0.52836021919263369E-2, -0.50000000000000001E-3, -0.10000000000000000E-2
18.299999999999994, 0.40057075576532118E-1, 0.51531495890003798E-2, -0.50000000000000001E-3, -0.10000000000000000E-2
18.399999999999995, 0.40055112485835438E-1, 0.50259178723167973E-2, -0.50000000000000001E-3, -0.10000000000000000E-2
18.499999999999996, 0.40053216914826113E-1, 0.49018275179109182E-2, -0.50000000000000001E-3, -0.10000000000000000E-2
18.599999999999998, 0.40051386541192613E-1, 0.47808009652717566E-2, -0.50000000000000001E-3, -0.10000000000000000E-2
18.699999999999999, 0.40049619122498333E-1, 0.46627625688641632E-2, -0.50000000000000001E-3, -0.10000000000000000E-2
18.800000000000001, 0.40047912493434333E-1, 0.45476385508479078E-2, -0.50000000000000001E-3, -0.10000000000000000E-2
18.900000000000002, 0.40046264563166602E-1, 0.44353569549641257E-2, -0.50000000000000001E-3, -0.10000000000000000E-2
19.000000000000004, 0.40044673312774462E-1, 0.43258476015603136E-2, -0.50000000000000001E-3, -0.10000000000000000E-2
19.100000000000005, 0.40043136792777184E-1, 0.42190420437257618E-2, -0.50000000000000001E-3, -0.10000000000000000E-2
19.200000000000006, 0.40041653120745632E-1, 0.41148735245100081E-2, -0.50000000000000001E-3, -0.10000000000000000E-2
19.300000000000008, 0.40040220478996011E-1, 0.40132769351975692E-2, -0.50000000000000001E-3, -0.10000000000000000E-2
19.400000000000009, 0.40038837112363022E-1, 0.39141887746128763E-2, -0.50000000000000001E-3, -0.10000000000000000E-2
19.500000000000011, 0.40037501326049538E-1, 0.38175471094299709E-2, -0.50000000000000001E-3, -0.10000000000000000E-2
19.600000000000012, 0.40036211483550278E-1, 0.37232915354621591E-2, -0.50000000000000001E-3, -0.10000000000000000E-2
19.700000000000014, 0.40034966004646864E-1, 0.36313631399074327E-2, -0.50000000000000001E-3, -0.10000000000000000E-2
19.800000000000015, 0.40033763363471905E-1, 0.35417044645260467E-2, -0.50000000000000001E-3, -0.10000000000000000E-2
19.900000000000016, 0.40032602086639543E-1, 0.34542594697272505E-2, -0.50000000000000001E-3, -0.10000000000000000E-2
20.000000000000018, 0.40031480751440439E-1, 0.33689734995427188E-2, -0.50000000000000001E-3, -0.10000000000000000E-2
